route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
621,0000000022025061320250909,0004345352025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345362025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345372025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345382025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345392025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345402025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345412025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345422025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345432025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345442025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345452025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345462025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345472025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345482025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345492025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345502025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345512025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345522025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345532025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345542025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345552025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345562025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345572025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000000022025061320250909,0004345582025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000000022025061320250909,0004345592025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345602025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345612025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345622025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345632025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345642025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345652025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345662025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345672025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345682025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345692025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345702025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345712025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345722025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345732025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345742025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345752025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345762025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345772025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345782025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345792025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345802025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345812025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
621,0000001752025061320250909,0004345822025061320250909,Papiria "Italcementi",0,D777_T3213b_Circolare_sub1,2
621,0000001752025061320250909,0004345832025061320250909,Parcheggio Zuffo,1,D777_T3213b_Circolare_sub2,2
629,0000000022025061320250909,0004345912025061320250909,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
404,0000000532025061320250909,0004346682025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346692025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004346702025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346712025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004346722025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346732025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004346742025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346752025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004346762025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346772025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004346782025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346792025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004346802025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346812025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004346822025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004346832025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004346842025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004346942025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004346952025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004346962025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004346972025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004346982025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004346992025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347002025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347012025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347022025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347032025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347042025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347052025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347062025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347072025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347082025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347092025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347102025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000022025061320250909,0004347112025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000092025061320250909,0004347272025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004347312025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000092025061320250909,0004347362025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004347432025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004347532025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347542025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347552025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347562025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004347572025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347582025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347592025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004347602025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347612025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347622025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347632025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004347642025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347652025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347662025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004347672025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000022025061320250909,0004347682025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347692025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347712025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347732025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347742025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347762025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347772025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347792025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004347802025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347822025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347832025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347852025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004347872025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004347882025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000252025061320250909,0004347902025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000022025061320250909,0004347912025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000092025061320250909,0004347942025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004348002025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000092025061320250909,0004348022025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004348092025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004348102025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348122025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004348132025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348152025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348162025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348182025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004348192025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348212025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348222025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348242025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004348252025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348272025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348282025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348302025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000532025061320250909,0004348312025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000252025061320250909,0004348332025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004348342025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004348352025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004348362025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348382025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004348392025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348412025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348422025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348442025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004348452025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348472025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348482025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348502025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004348512025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348532025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348542025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348562025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000532025061320250909,0004348572025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000252025061320250909,0004348592025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000022025061320250909,0004348622025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348632025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348652025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348672025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348692025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348722025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348742025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000092025061320250909,0004348762025061320250909,Mattarello Sud,0,D671_T0893_Andata_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348772025061320250909,Mattarello Piazza Perini,0,D668_T0891_Andata_PRINCIPALE_ALTA_sub2,1
404,0000000022025061320250909,0004348782025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
404,0000000022025061320250909,0004348792025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348802025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348822025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348842025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348872025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348892025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000092025061320250909,0004348912025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000000532025061320250909,0004348932025061320250909,Guardini "Centochiavi",1,D669_T0892a_Ritorno_PRINCIPALE_BASSA_sub2,1
404,0000001642025061320250909,0004348952025061320250909,Guardini "Centochiavi",1,D670_T0892_Ritorno_PRINCIPALE_ALTA_sub1,1
536,0000000022025061320250909,0004349222025061320250909,Piazza Dante "Pal. Regione",1,D521_T0156_Ritorno_sub2,1
415,0000000022025061320250909,0004349262025061320250909,Piazza Dante "Pal. Regione",1,D730_T1404b_Ritorno_sub1,1
415,0000000022025061320250909,0004349272025061320250909,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
400,0000001642025061320250909,0004349282025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
425,0000000092025061320250909,0004349302025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000092025061320250909,0004349312025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349322025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349332025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349342025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349352025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349362025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349372025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349382025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349392025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349402025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349412025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349422025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349432025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349442025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349452025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349462025061320250909,Spini "Casa Circondariale",0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349472025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349482025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349492025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349502025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349512025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349522025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349532025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349542025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349552025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349562025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349572025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349582025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349592025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349602025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349612025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349672025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349682025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
425,0000000022025061320250909,0004349702025061320250909,Spini di Gardolo,0,D703_T1101g_Andata_sub1,1
425,0000000022025061320250909,0004349712025061320250909,Dogana "Stazione Ftm",1,D704_T1102_Ritorno_PRINCIPALE_sub2,1
478,0000000022025061320250909,0004349722025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349732025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022025061320250909,0004349742025061320250909,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
